Trip Duration (secs),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
319,46:12.2,51:32.1,3273,Manila & 1st,40.72165072,-74.04288411,3202,Newport PATH,40.7272235,-74.03375890000001,44937,Subscriber,1984,male
399,47:06.6,53:46.2,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3185,City Hall,40.717732500000004,-74.04384499999999,38392,Customer,1988,male
3163,47:36.2,40:20.1,3195,Sip Ave,40.7308971,-74.06391263,3196,Riverview Park,40.7443187,-74.04399090000001,48929,Subscriber,1986,female
344,51:33.6,57:17.8,3185,City Hall,40.717732500000004,-74.04384499999999,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41696,Subscriber,1960,female
427,51:57.9,59:05.0,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,45364,Subscriber,1985,male
358,55:02.2,01:00.9,3187,Warren St,40.721123600000006,-74.03805095,3209,Brunswick St,40.7241765,-74.05065640000001,32117,Subscriber,1987,female
1286,56:31.5,17:57.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3225,Baldwin at Montgomery,40.7236589,-74.0641943,41002,Customer,1993,male
3430,56:48.3,53:58.5,3205,JC Medical Center,40.71653978,-74.04963791,3278,Monmouth and 6th,40.72568548,-74.04879034,47257,Subscriber,1984,male
459,58:00.4,05:40.0,3193,Lincoln Park,40.724605100000005,-74.07840595,3194,McGinley Square,40.72533993,-74.06762213,42339,Subscriber,1996,male
1206,58:08.5,18:15.4,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42494,Customer,1993,female
550,01:41.7,10:52.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,40464,Subscriber,1987,male
335,01:56.0,07:31.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,47029,Subscriber,1996,male
1092,03:45.8,21:58.6,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,48932,Subscriber,1991,male
765,04:04.8,16:50.4,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,42364,Subscriber,1964,male
1503,05:55.3,30:59.0,3211,Newark Ave,40.72152515,-74.04630454,3272,Jersey & 3rd,40.72333159,-74.04595256,49081,Subscriber,1967,female
892,06:00.5,20:52.8,3483,Montgomery St,40.71942,-74.05099,3280,Astor Place,40.7192822,-74.07126188,41926,Subscriber,1958,male
221,06:13.5,09:55.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,44895,Subscriber,1996,male
215,07:16.9,10:51.9,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42452,Subscriber,1994,male
279,07:17.8,11:57.1,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,44319,Subscriber,1989,male
203,09:15.7,12:39.3,3187,Warren St,40.721123600000006,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44989,Subscriber,1990,male
389,12:15.6,18:44.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3202,Newport PATH,40.7272235,-74.03375890000001,42456,Subscriber,1990,male
479,13:04.0,21:03.0,3185,City Hall,40.717732500000004,-74.04384499999999,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,38392,Customer,1988,male
1662,13:38.2,41:20.9,3187,Warren St,40.721123600000006,-74.03805095,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,45656,Subscriber,1985,female
1048,14:05.8,31:34.2,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,47108,Subscriber,1982,male
554,14:51.3,24:06.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3185,City Hall,40.717732500000004,-74.04384499999999,44989,Subscriber,1960,female
155,15:11.3,17:46.5,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42470,Subscriber,1981,male
646,15:20.0,26:06.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,44212,Subscriber,1992,male
946,16:02.6,31:49.1,3202,Newport PATH,40.7272235,-74.03375890000001,3483,Montgomery St,40.71942,-74.05099,47254,Subscriber,1997,male
256,20:32.2,24:49.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44969,Subscriber,1991,male
2292,23:12.7,01:25.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3198,Heights Elevator,40.74871595,-74.04044329999999,48932,Subscriber,1991,male
1939,24:33.4,56:52.6,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.717732500000004,-74.04384499999999,42470,Subscriber,1984,female
338,25:35.7,31:14.4,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.71925170000001,-74.034234,42593,Subscriber,1991,male
417,26:58.1,33:55.2,3202,Newport PATH,40.7272235,-74.03375890000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44937,Subscriber,1990,male
272,27:59.2,32:31.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42230,Subscriber,1958,female
477,29:35.6,37:32.9,3206,Hilltop,40.7311689,-74.0575736,3275,Columbus Drive,40.718355200000005,-74.03891444,44762,Subscriber,1987,male
4459,29:42.4,44:01.7,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,43098,Subscriber,1993,male
261,30:28.8,34:50.8,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3638,Washington St,40.7242941,-74.0354826,42535,Subscriber,1993,male
511,30:30.9,39:02.5,3679,Bergen Ave,40.72210379,-74.071455,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29420,Subscriber,1993,male
237,30:33.4,34:31.0,3185,City Hall,40.717732500000004,-74.04384499999999,3681,Grand St,40.71517768,-74.03768331,44989,Subscriber,1974,male
4369,31:08.0,43:57.0,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42434,Customer,1994,female
655,31:09.5,42:05.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42435,Customer,1992,male
653,31:21.4,42:14.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,41002,Customer,1992,female
380,31:30.8,37:51.1,3280,Astor Place,40.7192822,-74.07126188,3694,Jackson Square,40.71113,-74.0789,44388,Subscriber,1960,male
184,34:35.4,37:39.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.718355200000005,-74.03891444,44937,Subscriber,1990,male
620,45:03.2,55:23.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517768,-74.03768331,42376,Subscriber,1984,male
246,46:11.4,50:17.8,3275,Columbus Drive,40.718355200000005,-74.03891444,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42915,Subscriber,1978,male
451,46:47.8,54:19.4,3481,York St,40.71649,-74.04105,3278,Monmouth and 6th,40.72568548,-74.04879034,42546,Subscriber,1990,male
3860,48:05.6,52:25.7,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,44223,Subscriber,1995,male
600,51:35.5,01:35.7,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42230,Subscriber,1991,female
465,53:07.8,00:52.9,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,44737,Subscriber,1989,male
1468,55:41.8,20:10.5,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3187,Warren St,40.721123600000006,-74.03805095,47108,Subscriber,1985,female
586,55:43.0,05:29.2,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.721123600000006,-74.03805095,41369,Subscriber,1997,female
461,55:53.0,03:34.7,3694,Jackson Square,40.71113,-74.0789,3280,Astor Place,40.7192822,-74.07126188,44388,Subscriber,1960,male
362,56:45.1,02:47.4,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,45281,Subscriber,1966,male
356,58:09.5,04:05.9,3202,Newport PATH,40.7272235,-74.03375890000001,3273,Manila & 1st,40.72165072,-74.04288411,42591,Subscriber,1984,male
141,59:57.2,02:18.8,3211,Newark Ave,40.72152515,-74.04630454,3279,Dixon Mills,40.72163014,-74.04996783,40168,Customer,1990,female
477,05:50.4,13:47.6,3681,Grand St,40.71517768,-74.03768331,3279,Dixon Mills,40.72163014,-74.04996783,40549,Subscriber,1990,male
643,06:03.8,16:47.4,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42249,Subscriber,1991,male
796,06:38.8,19:55.0,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.03375890000001,47254,Subscriber,1997,male
188,07:49.1,10:57.9,3279,Dixon Mills,40.72163014,-74.04996783,3272,Jersey & 3rd,40.72333159,-74.04595256,42396,Subscriber,1985,male
389,17:14.0,23:43.8,3639,Harborside,40.71925170000001,-74.034234,3203,Hamilton Park,40.72759597,-74.04424731,42308,Subscriber,1990,male
357,17:23.1,23:20.9,3275,Columbus Drive,40.718355200000005,-74.03891444,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,27457,Subscriber,1991,male
699,18:26.2,30:06.1,3481,York St,40.71649,-74.04105,3638,Washington St,40.7242941,-74.0354826,42209,Subscriber,1991,female
602,20:19.6,30:22.6,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,44381,Subscriber,1990,male
331,21:27.4,26:59.1,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42370,Subscriber,1996,male
991,22:00.1,38:31.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3279,Dixon Mills,40.72163014,-74.04996783,42396,Subscriber,1985,male
1099,22:37.1,40:56.8,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42574,Subscriber,1987,female
218,24:00.5,27:39.2,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,44737,Subscriber,1989,male
437,25:57.7,33:15.6,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.03375890000001,33564,Subscriber,1986,male
2635,28:38.0,12:34.0,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,44236,Customer,1988,female
2629,28:38.1,12:27.5,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,38674,Subscriber,1987,female
2276,29:16.3,07:12.8,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,44671,Subscriber,1980,male
161,33:25.4,36:07.1,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,42160,Subscriber,1988,male
246,36:01.7,40:08.4,3205,JC Medical Center,40.71653978,-74.04963791,3481,York St,40.71649,-74.04105,32945,Subscriber,1964,female
190,36:08.4,39:18.9,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29387,Subscriber,1967,male
579,39:50.7,49:30.5,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3681,Grand St,40.71517768,-74.03768331,40464,Subscriber,1957,male
596,39:54.1,49:50.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3681,Grand St,40.71517768,-74.03768331,26703,Subscriber,1956,male
2723,43:46.8,29:10.4,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42411,Customer,1992,female
851,44:51.0,59:02.9,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42614,Customer,1988,female
491,45:29.8,53:41.4,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,46609,Subscriber,1958,male
190,45:30.5,48:41.3,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,42364,Subscriber,1993,female
2375,46:36.0,26:11.3,3483,Montgomery St,40.71942,-74.05099,3198,Heights Elevator,40.74871595,-74.04044329999999,42230,Customer,1994,male
82,48:03.3,49:25.4,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.717732500000004,-74.04384499999999,44737,Subscriber,1964,female
358,49:56.2,55:55.1,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3205,JC Medical Center,40.71653978,-74.04963791,42178,Subscriber,1986,male
255,51:21.3,55:36.4,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,45647,Subscriber,1990,female
280,51:28.9,56:09.3,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45281,Customer,1991,male
459,52:10.5,59:49.7,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,39533,Subscriber,1959,male
263,52:52.5,57:16.1,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45656,Subscriber,1986,male
2705,53:28.5,38:34.0,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3203,Hamilton Park,40.72759597,-74.04424731,44603,Subscriber,1982,male
2506,54:07.9,35:54.6,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,46609,Subscriber,1958,male
564,54:14.9,03:39.8,3483,Montgomery St,40.71942,-74.05099,3681,Grand St,40.71517768,-74.03768331,44319,Subscriber,1991,male
4492,56:02.4,10:55.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,45647,Subscriber,1990,female
135,56:13.1,58:28.8,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.717732500000004,-74.04384499999999,42178,Subscriber,1986,male
432,58:12.6,05:24.9,3207,Oakland Ave,40.7376037,-74.05247829999999,3281,Leonard Gordon Park,40.74590997,-74.05727148,42143,Subscriber,1987,male
272,59:47.3,04:19.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42364,Subscriber,1986,male
462,02:15.7,09:57.8,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,45274,Subscriber,1985,male
663,02:32.3,13:35.7,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,42611,Subscriber,1983,male
621,03:05.5,13:26.7,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,42528,Customer,1989,female
250,03:20.6,07:31.2,3639,Harborside,40.71925170000001,-74.034234,3275,Columbus Drive,40.718355200000005,-74.03891444,42117,Subscriber,1994,male
592,03:33.6,13:26.3,3273,Manila & 1st,40.72165072,-74.04288411,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42591,Subscriber,1976,female
226,03:51.6,07:38.5,3639,Harborside,40.71925170000001,-74.034234,3275,Columbus Drive,40.718355200000005,-74.03891444,42120,Customer,1996,female
5135,04:13.5,29:48.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3198,Heights Elevator,40.74871595,-74.04044329999999,42915,Subscriber,1985,male
4029,06:10.4,13:20.0,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44209,Subscriber,1992,female
1138,10:44.6,29:43.5,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42434,Subscriber,1981,male
429,11:33.8,18:43.0,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42805,Subscriber,1974,male
487,11:43.6,19:50.7,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,48910,Subscriber,1987,male
256,13:26.5,17:43.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.03375890000001,44370,Subscriber,1988,male
805,13:42.7,27:08.5,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3483,Montgomery St,40.71942,-74.05099,44576,Subscriber,1992,male
1769,16:35.0,46:04.6,3211,Newark Ave,40.72152515,-74.04630454,3694,Jackson Square,40.71113,-74.0789,28877,Customer,1997,female
349,21:55.9,27:45.6,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,33564,Subscriber,1993,female
3743,24:51.7,27:15.0,3196,Riverview Park,40.7443187,-74.04399090000001,3198,Heights Elevator,40.74871595,-74.04044329999999,25265,Customer,1989,male
289,26:34.1,31:23.2,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42370,Subscriber,1981,male
2475,26:40.2,07:55.5,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42352,Subscriber,1989,male
3580,27:47.1,27:27.1,3196,Riverview Park,40.7443187,-74.04399090000001,3198,Heights Elevator,40.74871595,-74.04044329999999,45873,Customer,1988,female
252,28:10.4,32:22.8,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,47029,Subscriber,1996,male
283,28:54.0,33:38.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,40517,Subscriber,1988,female
385,29:33.0,35:58.3,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.721123600000006,-74.03805095,41620,Subscriber,1969,male
397,35:08.1,41:45.8,3207,Oakland Ave,40.7376037,-74.05247829999999,3281,Leonard Gordon Park,40.74590997,-74.05727148,27945,Subscriber,1989,male
366,35:09.7,41:16.4,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3203,Hamilton Park,40.72759597,-74.04424731,40285,Subscriber,1988,male
2542,38:32.5,20:55.2,3275,Columbus Drive,40.718355200000005,-74.03891444,3275,Columbus Drive,40.718355200000005,-74.03891444,44762,Subscriber,1985,male
774,39:50.9,52:45.7,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44603,Subscriber,1982,male
469,46:32.8,54:22.0,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,33564,Subscriber,1970,male
826,50:23.7,04:10.3,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.718355200000005,-74.03891444,43098,Subscriber,1986,female
516,50:31.7,59:08.4,3281,Leonard Gordon Park,40.74590997,-74.05727148,3198,Heights Elevator,40.74871595,-74.04044329999999,42432,Subscriber,1994,male
95,50:38.4,52:13.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,42492,Subscriber,1959,male
665,50:49.9,01:55.6,3275,Columbus Drive,40.718355200000005,-74.03891444,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44937,Subscriber,1977,male
171,54:18.7,57:09.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,42492,Subscriber,1959,male
532,57:33.1,06:25.7,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.711242299999995,-74.0557013,44657,Subscriber,1990,male
175,58:14.7,01:10.4,3205,JC Medical Center,40.71653978,-74.04963791,3279,Dixon Mills,40.72163014,-74.04996783,45363,Subscriber,1987,male
176,58:22.0,01:18.1,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,31092,Subscriber,1995,male
1554,01:27.2,27:21.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3272,Jersey & 3rd,40.72333159,-74.04595256,39533,Customer,1990,male
675,01:42.9,12:58.5,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42191,Subscriber,1992,male
676,01:49.1,13:06.0,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,44376,Subscriber,1992,female
350,03:20.4,09:10.6,3275,Columbus Drive,40.718355200000005,-74.03891444,3639,Harborside,40.71925170000001,-74.034234,42120,Customer,1996,female
323,03:42.4,09:06.3,3275,Columbus Drive,40.718355200000005,-74.03891444,3639,Harborside,40.71925170000001,-74.034234,42473,Subscriber,1994,male
204,04:05.6,07:29.7,3275,Columbus Drive,40.718355200000005,-74.03891444,3638,Washington St,40.7242941,-74.0354826,42117,Subscriber,1993,male
171,04:08.5,07:00.5,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42171,Subscriber,1959,male
395,06:50.5,13:25.9,3205,JC Medical Center,40.71653978,-74.04963791,3268,Lafayette Park,40.71346383,-74.06285852,27485,Subscriber,1989,male
409,10:52.9,17:42.4,3276,Marin Light Rail,40.71458404,-74.04281706,3272,Jersey & 3rd,40.72333159,-74.04595256,29959,Subscriber,1968,female
195,16:52.9,20:08.8,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,41583,Subscriber,1977,female
